dlga_start:blocked_agent|Esta persona parece ocupada, quizás debería marcharme....,,,,,,,,,,,,,,,
dlga_lord_quarrel_intervention_4:lord_pretalk|Finjamos que nuestra discusión jamás ha tenido lugar.,,,,,,,,,,,,,,,,
dlga_lord_quarrel_intervention_4:lord_pretalk.1|Supongo que deberías hablar con {s11}, y ver si él hará lo mismo por mí.,,,,,,,,,,,,,,,
dlga_lord_internal_politics_cur_stance:lord_internal_politics_cur_stance_plyr_response|Ya he decidido apoyarte.,,,,,,,,,,,,,,,,
dlga_lord_internal_politics_cur_stance:lord_internal_politics_cur_stance_plyr_response.1|Ahora mismo no puedo tomar una decisión.,,,,,,,,,,,,,,,,
dlga_lord_internal_politics_cur_stance:lord_internal_politics_cur_stance_plyr_response.2|Apoyo a {s15}. {s10},,,,,,,,,,,,,,,,
dlga_lord_internal_politics_cur_stance_plyr_response:lord_internal_politics_plyr_choose_candidate|Voy a decirte a quien apoyo...,,,,,,,,,,,,,,,,
dlga_lord_internal_politics_cur_stance_plyr_response:lord_internal_politics_cur_stance_plyr_response|TRUCO: Cambiar apoyo,,,,,,,,,,,,,,,,
dlga_lord_internal_politics_plyr_choose_candidate:lord_internal_politics_plyr_choose_candidate_select|¿A quién apoyas?,,,,,,,,,,,,,,,,
dlga_lord_internal_politics_plyr_choose_candidate_select:lord_internal_politics_pretalk|Me gustaría proponerme para semejante honor.,,,,,,,,,,,,,,,,
dlga_lord_internal_politics_plyr_choose_candidate_select:lord_internal_politics_pretalk.1|Apoyo a mi marido, {s4},,,,,,,,,,,,,,,
dlga_lord_internal_politics_plyr_choose_candidate_select:lord_internal_politics_support_acknowledge|Te apoyo a ti, {s4},,,,,,,,,,,,,,,
dlga_lord_internal_politics_plyr_choose_candidate_select:lord_internal_politics_support_same_acknowledge|Apoyo tu opción, {s4},,,,,,,,,,,,,,,
dlga_lord_internal_politics_plyr_choose_candidate_select:lord_pretalk|Da igual.,,,,,,,,,,,,,,,,
dlga_lord_internal_politics_support_acknowledge:lord_pretalk|Es muy amable por tu parte, pero no estoy interesado en ese honor, así que declino tu apoyo.,,,,,,,,,,,,,,
dlga_lord_internal_politics_support_acknowledge:lord_pretalk.1|No confío en ti y no necesito tu apoyo.,,,,,,,,,,,,,,,,
dlga_lord_internal_politics_support_acknowledge:lord_pretalk.2|Es muy amable por tu parte.,,,,,,,,,,,,,,,,
dlga_lord_internal_politics_support_same_acknowledge:lord_pretalk|Díselo tú. No confío en ti, y no participaré en tus confabulaciones.,,,,,,,,,,,,,,,
dlga_lord_internal_politics_support_same_acknowledge:lord_pretalk.1|Dada tu relación con {s4}, no creo que acepte tu apoyo de buen grado.,,,,,,,,,,,,,,,
dlga_lord_internal_politics_support_same_acknowledge:lord_pretalk.2|Se lo diré a {s4}. No me cabe duda de que agradecerá tu apoyo.,,,,,,,,,,,,,,,,
dlga_lord_internal_politics_plyr_choose_candidate_select:lord_internal_politics_pretalk.2|Apoyo a {s4},,,,,,,,,,,,,,,,
dlga_lord_internal_politics_pretalk:lord_internal_politics_cur_stance_plyr_response|Ah. Muy interesante.,,,,,,,,,,,,,,,,
dlga_lord_internal_politics_cur_stance_plyr_response:lord_internal_politics_plyr_request_support|¿Puedo convencerte de que cambies de opinión y me apoyes a mí?,,,,,,,,,,,,,,,,
dlga_lord_internal_politics_cur_stance_plyr_response:lord_pretalk|De cualquier forma, ya está bien de política por el momento.,,,,,,,,,,,,,,,
dlga_lord_internal_politics_plyr_request_support:lord_pretalk|Has generado demasiada controversia como para ser un candidato viable ahora mismo. Te aconsejaría que esperaras un poco más antes de intentar recibir más honores.,,,,,,,,,,,,,,,,
dlga_lord_internal_politics_plyr_request_support:lord_pretalk.1|Lo siento. No deseo poner en peligro mi relación con {s4},,,,,,,,,,,,,,,,
dlga_lord_internal_politics_plyr_request_support:lord_pretalk.2|Diría que ya has sido bien recompensado con varios feudos apropiados a tus logros.,,,,,,,,,,,,,,,,
dlga_lord_internal_politics_plyr_request_support:lord_pretalk.3|Creo que deberías esforzarte un poco más antes de ser un candidato a esa posición.,,,,,,,,,,,,,,,,
dlga_lord_internal_politics_plyr_request_support:lord_pretalk.4|Mmm...  Eso es pedir demasiado, dado el estado de nuestra relación. ,,,,,,,,,,,,,,,
dlga_lord_internal_politics_plyr_request_support:lord_pretalk.5|Será un placer apoyarte.  ,,,,,,,,,,,,,,,,
dlga_lord_recruit_1_relation:lord_pretalk|Me he cansado un poco de hablar de política. Tal vez más tarde.,,,,,,,,,,,,,,,,
dlga_lord_recruit_1_relation:lord_pretalk.1|{s12},,,,,,,,,,,,,,,,
dlga_lord_recruit_1_relation:lord_recruit_pretender|Te has rebelado en nombre de {s16}. ¿Has venido a defender su caso?,,,,,,,,,,,,,,,,
dlga_lord_recruit_pretender:lord_recruit_3_dilemma_1|Sí.,,,,,,,,,,,,,,,,
dlga_lord_recruit_pretender:lord_recruit_1_relation|No. Hay otro tema que deseo tratar.,,,,,,,,,,,,,,,,
dlga_lord_recruit_1_relation:lord_pretalk.2|{s12},,,,,,,,,,,,,,,,
dlga_lord_recruit_1_relation:lord_recruit_2|{s12},,,,,,,,,,,,,,,,
dlga_lord_recruit_2:lord_recruit_2_philosophy|En términos generales, ¿qué opinas sobre los reyes, los señores y la política?,,,,,,,,,,,,,,
dlga_lord_recruit_2:lord_spouse_leave_faction|Marido, creo que deberías replantearte tu lealtad a {s11},,,,,,,,,,,,,,,
dlga_lord_spouse_leave_faction:lord_spouse_leave_faction_2|{s9} siempre ha sido un buen señor, pero te escucharé. ¿Qué sugieres que hagamos?,,,,,,,,,,,,,,,
dlga_lord_spouse_leave_faction:lord_spouse_leave_faction_2.1|No veo un motivo concreto por el que abandonar a {s9}, pero escucharé tu consejo. ¿Qué sugieres que hagamos?,,,,,,,,,,,,,,,
dlga_lord_spouse_leave_faction:lord_spouse_leave_faction_2.2|Sí, como señor, {s9} supone una gran decepción. ¿Qué sugieres que hagamos?,,,,,,,,,,,,,,
dlga_lord_spouse_leave_faction_2:lord_spouse_leave_faction_husband_king|¡Creo que deberías ser rey, marido!,,,,,,,,,,,,,,,
dlga_lord_spouse_leave_faction_2:lord_spouse_leave_faction_proclaim_queen|Yo soy la legítima reina de las Tierras del Norte.,,,,,,,,,,,,,,,,
dlga_lord_spouse_leave_faction_2:lord_pretalk|Da igual.,,,,,,,,,,,,,,,,
dlga_lord_spouse_leave_faction_husband_king:lord_pretalk|Tal vez algún  día, esposa – pero antes de proclamarme rey, me gustaría que uno de nosotros contara con una fortaleza donde instalar la corte antes de hacer pública nuestra investidura.,,,,,,,,,,,,,,
dlga_lord_spouse_leave_faction_proclaim_queen:lord_pretalk|Aunque no impugno tu reivindicación, esposa, me gustaría que uno de nosotros contara con una fortaleza donde instalar la corte antes de hacer pública nuestra investidura.,,,,,,,,,,,,,,
dlga_lord_spouse_leave_faction_proclaim_queen:lord_spouse_leave_faction_proclaim_queen_confirm|{s11},,,,,,,,,,,,,,,,
dlga_lord_spouse_leave_faction_proclaim_queen:lord_pretalk.1|{s11},,,,,,,,,,,,,,,,
dlga_lord_spouse_leave_faction_proclaim_queen_confirm:close_window|Estoy lista, esposo. Vayamos a buscar nuestro trono.,,,,,,,,,,,,,,,
dlga_lord_spouse_leave_faction_proclaim_queen_confirm:lord_pretalk|Tal vez no esté listo todavía.,,,,,,,,,,,,,,,,
dlga_lord_spouse_leave_faction_husband_king:lord_pretalk.1|Tal vez, pero  necesitaré tu apoyo absoluto antes de hacer esa reivindicación. Te conviene resolver la rebelión de {s4} antes de ir más lejos. ,,,,,,,,,,,,,,,
dlga_lord_spouse_leave_faction_husband_king:lord_spouse_leave_faction_husband_king_2|La mayoría de las grandes familias reivindica su derecho al trono... Dados los recientes problemas sucesorios, yo sería un rey tan legítimo como {s4}. ,,,,,,,,,,,,,,,
dlga_lord_spouse_leave_faction_husband_king_2:lord_spouse_leave_faction_husband_king_3|Cuando sea rey, tendré en cuenta tu opinión a la hora de nombrar secretarios, dirigir la diplomacia y ese  tipo de cuestiones.,,,,,,,,,,,,,,
dlga_lord_spouse_leave_faction_husband_king_3:close_window|Muy bien, marido. ¡Vayamos a reivindicar tu derecho! ,,,,,,,,,,,,,,,
dlga_lord_spouse_leave_faction_husband_king_3:lord_pretalk|Vamos a esperar un poco.,,,,,,,,,,,,,,,,
dlga_lord_recruit_2_philosophy:lord_recruit_2|{s43}, ¿deseas hablar de algo más?,,,,,,,,,,,,,,,
dlga_lord_recruit_2:lord_recruit_2_discontent|¿Qué opinas sobre {s15}?,,,,,,,,,,,,,,,,
dlga_lord_recruit_2:lord_recruit_3_a|¿Recuerdas lo que te dije antes?,,,,,,,,,,,,,,,,
dlga_lord_recruit_2:lord_recruit_quarrel_describe|Me han dicho que has discutido con {s16},,,,,,,,,,,,,,,,
dlga_lord_recruit_quarrel_describe:lord_recruit_2|No es ningún secreto. {s14},,,,,,,,,,,,,,,,
dlga_lord_recruit_2:lord_pretalk|Da igual,,,,,,,,,,,,,,,,
dlga_lord_recruit_2_discontent:lord_recruit_2_discontent_b|{s12},,,,,,,,,,,,,,,,
dlga_lord_recruit_2_discontent:lord_recruit_hesitant|{s12},,,,,,,,,,,,,,,,
dlga_lord_recruit_2_discontent_b:lord_recruit_3|A veces me preocupo por el estado del reino.,,,,,,,,,,,,,,,,
dlga_lord_recruit_hesitant:lord_recruit_hesitant_persuade|¿No puedo convencerte para que digas algo más?,,,,,,,,,,,,,,,,
dlga_lord_recruit_hesitant:lord_pretalk|¡Ah! Muy bien.,,,,,,,,,,,,,,,,
dlga_lord_recruit_hesitant_persuade:lord_recruit_3|Dicho así, admito que a veces me preocupo por el estado del reino.,,,,,,,,,,,,,,,
dlga_lord_recruit_hesitant_persuade:lord_pretalk|Estás poniendo a prueba mi paciencia. He dicho que no tengo nada que decir.,,,,,,,,,,,,,,,,
dlga_lord_recruit_3:lord_recruit_3_a|Bueno, tengo que decirte una cosa.,,,,,,,,,,,,,,,
dlga_lord_recruit_3:lord_pretalk|Bueno, eso es interesante. Pero ya basta de política.,,,,,,,,,,,,,,,
dlga_lord_recruit_3_a:lord_recruit_3_reset_claim|{s12},,,,,,,,,,,,,,,,
dlga_lord_recruit_3_reset_claim:lord_recruit_3_claim|Sí, exacto..,,,,,,,,,,,,,,,
dlga_lord_recruit_3_reset_claim:lord_recruit_3_a_reset|Déjame decirlo de otra manera.,,,,,,,,,,,,,,,,
dlga_lord_recruit_3_a:lord_recruit_3_b|¿Sí?,,,,,,,,,,,,,,,,
dlga_lord_recruit_3_a_reset:lord_recruit_3_b|¿Sí?,,,,,,,,,,,,,,,,
dlga_lord_recruit_3_b:lord_recruit_3_why|Solicito tu apoyo para reclamar el trono de las Tierras del Norte.,,,,,,,,,,,,,,,,
dlga_lord_recruit_3_b:lord_recruit_3_why.1|Solicito que le jures vasallaje a mi señor, {s45}, como monarca de las Tierras del Norte.,,,,,,,,,,,,,,
dlga_lord_recruit_3_b:lord_pretalk|Da igual.,,,,,,,,,,,,,,,,
dlga_lord_recruit_3_dilemma_1:lord_recruit_3_dilemma_2|{s43},,,,,,,,,,,,,,,,
dlga_lord_recruit_3_dilemma_2:lord_recruit_3_why|{s43},,,,,,,,,,,,,,,,
dlga_lord_recruit_3_why:lord_pretalk|Ninguno de nosotros cuenta con una sola fortaleza que nos pertenezca. ¿Gobernarías un reino desde el escondrijo de un proscrito en el bosque?,,,,,,,,,,,,,,,,
dlga_lord_recruit_3_why:lord_recruit_3_d|¿Por qué iba a apoyar a {s44}?,,,,,,,,,,,,,,,,
dlga_lord_recruit_3_d:lord_recruit_3_claim|{s43},,,,,,,,,,,,,,,,
dlga_lord_recruit_3_d:lord_recruit_3_claim.1|Si {s45} fuera {s47}, {s45} trataría a todos los hombres con justicia y defendería los derechos de los plebeyos.,,,,,,,,,,,,,,,
dlga_lord_recruit_3_d:lord_recruit_3_claim.2|Si {s45} fuera {s47}, {s45} respaldaría tus derechos ancestrales como noble de esta tierra.,,,,,,,,,,,,,,,
dlga_lord_recruit_3_d:lord_recruit_3_claim.3|Porque {s45} puede unificar las Tierras del Norte y acabar con esta disputa.,,,,,,,,,,,,,,,,
dlga_lord_recruit_3_d:lord_recruit_3_claim.4|Porque {s45} te recompensará con tierras.,,,,,,,,,,,,,,,,
dlga_lord_recruit_3_d:lord_pretalk|Da igual.,,,,,,,,,,,,,,,,
dlga_lord_recruit_3_claim:lord_recruit_3_claim|¿Acaso le dices a la gente lo que más le interesa oír? {s12},,,,,,,,,,,,,,,,
dlga_lord_recruit_3_claim:lord_recruit_4|{s12},,,,,,,,,,,,,,,,
dlga_lord_recruit_3_claim:lord_pretalk|{s12},,,,,,,,,,,,,,,,
dlga_lord_recruit_4:lord_recruit_4_objective_conditions|Te pido que le jures vasallaje a {s16}.,,,,,,,,,,,,,,,,
dlga_lord_recruit_4:lord_pretalk|Da igual.,,,,,,,,,,,,,,,,
dlga_lord_recruit_4_objective_conditions:lord_recruit_5_security|Déjame pensarlo...,,,,,,,,,,,,,,,,
dlga_lord_recruit_5_security:lord_recruit_5_political|{s32},,,,,,,,,,,,,,,,
dlga_lord_recruit_5_political:lord_recruit_5_ideological|{s31},,,,,,,,,,,,,,,,
dlga_lord_recruit_5_ideological:lord_recruit_5_change_sides|{s33},,,,,,,,,,,,,,,,
dlga_lord_recruit_5_change_sides:lord_recruit_6|{s34},,,,,,,,,,,,,,,,
dlga_lord_recruit_6:lord_recruit_6_reaction|Ha llegado el momento de que tomes una decisión.,,,,,,,,,,,,,,,,
dlga_lord_recruit_6:lord_pretalk|No es necesario que decidas nada, podemos hablar de esto más tarde.,,,,,,,,,,,,,,,
dlga_lord_recruit_6_reaction:lord_recruit_7_decision|Muy bien...,,,,,,,,,,,,,,,,
dlga_lord_recruit_7_decision:lord_pretalk|{s12},,,,,,,,,,,,,,,,
dlga_lord_recruit_7_decision:lord_recruit_pledge|Muy bien – Estoy listo para jurarle lealtad a {s4} como mi {reg4?reina:rey}.,,,,,,,,,,,,,,,,
dlga_lord_recruit_pledge:lord_recruit_pledge|Recuerda, me has prometido un feudo.  Espero que cumplas tu promesa.,,,,,,,,,,,,,,,
dlga_lord_recruit_pledge:lord_recruit_pledge_conclude|Que así sea. Te juro lealtad como tu fiel vasallo. Estaré a tu lado para luchar contra tus enemigos si necesitas mi espada, y respaldaré tus pretensiones y las de tus legítimos heredero. A cambio espero que me protejas y que reconozcas mis derechos como tu vasallo.,,,,,,,,,,,,,,,
dlga_lord_recruit_pledge:lord_recruit_pledge_conclude.1|Que así sea. Puedes informar a {s4} de que ahora soy su fiel vasallo, que {reg4?la:lo} seguiré mientras tenga un hálito de vida en el cuerpo y que estaré a su lado para luchar contra tus enemigos si necesitas mi espada, y respaldaré tus pretensiones y las de tus legítimos heredero. A cambio espero que me proteja y que reconozca mis derechos como su vasallo.,,,,,,,,,,,,,,
dlga_lord_recruit_pledge_conclude:close_window|Ahora... He dado un paso trascendental. Voy a tomarme una licencia, dado que puede llevarme algún tiempo prepararme para lo que venga después.,,,,,,,,,,,,,,,
dlga_lord_talk:denounce_lord_results|He hecho lo que me sugeriste y he denunciado a {s4},,,,,,,,,,,,,,,,
dlga_denounce_lord_results:lord_pretalk|Sí, y con suerte ahora {s4} se lo pensará dos veces antes de confiarle más feudos, honores o dignidades. Te lo agradecemos..,,,,,,,,,,,,,,
dlga_denounce_lord_results:close_window|Exacto. Y hemos oído que te obligó a retractarte de tus palabras, por lo que acabó saliendo de este asunto mucho más fuerte que antes. Me perdonarás, {reg59?señora:señor}, si mi gratitud es más bien tibia.,,,,,,,,,,,,,
dlga_lord_talk:lord_quest_intrigue_result|He hecho lo que me pediste y he hablado con {s5} sobre el peligro que representa {s4}.,,,,,,,,,,,,,,,,
dlga_lord_quest_intrigue_result:lord_pretalk|Eso hemos oído. Con suerte {s5} se lo pensará dos veces antes de confiarle más feudos, honores o dignidades. Te lo agradecemos.,,,,,,,,,,,,,,,
dlga_lord_quest_intrigue_result:close_window|Eso hemos oído – pero, ¡vaya! {s5} no parece haberte hecho caso. De todas formas, te agradecemos que lo hayas intentado.,,,,,,,,,,,,,,
dlga_lord_talk:lord_lend_companion_end|Me gustaría que me devolvieras a {s14}, {s65}, si ya no necesitas sus servicios.,,,,,,,,,,,,,,
dlga_lord_lend_companion_end:lord_pretalk|Tienes demasiados hombres en tu muro de escudos, {playername}. En este momento no puedes liderar a ninguno más.,,,,,,,,,,,,,,,
dlga_lord_lend_companion_end:lord_pretalk.1|Desde luego, {playername}. {reg3?Ella:Él} es una {reg3?mujer:hombre} brillante, tienes suerte de contar con unos compañeros tan loables.,,,,,,,,,,,,,,
dlga_lord_talk:lord_ask_to_collect_debt|He venido a cobrar la deuda que le debes a {s1}.,,,,,,,,,,,,,,,,
dlga_lord_ask_to_collect_debt:lord_ask_to_collect_debt_2|¡Oh! Bueno, {s1} me prestó plata hace un tiempo, pero en el pasadole hice muchos favores y considero que ese dinero fue su forma de pagarme.,,,,,,,,,,,,,,
dlga_lord_ask_to_collect_debt_2:convince_begin|{s1} considera que es una deuda. Me ha pedido que hable contigo en su nombre.,,,,,,,,,,,,,,,,
dlga_lord_ask_to_collect_debt_2:lord_pretalk|En ese caso, no insistiré más.,,,,,,,,,,,,,,,
dlga_convince_accept:close_window|Hace mucho que debería haber zanjado mi deuda con {s8} ya que se había convertido en un gran malestar. Gracias por aceptar llevarle el dinero. Por favor, entrégale estos {reg10} peniques y dale las gracias de mi parte.,,,,,,,,,,,,,,,
dlga_lord_talk:lord_ask_to_make_peace|Por favor,{s64}, ha llegado el momento de ponerle fin a la guerra entre los {s12} y los {s13}.,,,,,,,,,,,,,,
dlga_lord_ask_to_make_peace:lord_ask_to_make_peace_2|¿Eh? No sé si te he oído bien, {playername}. Ninguno de los dos bandos olvidará la guerra con facilidad, y yo tengo buena memoria. ¿Por qué iba a estar interesado en negociar la paz con esos perros?,,,,,,,,,,,,,,
dlga_lord_ask_to_make_peace_2:convince_begin|A lo mejor puedo convencerte...,,,,,,,,,,,,,,,,
dlga_lord_ask_to_make_peace_2:lord_pretalk|Da igual, la paz puede esperar de momento.,,,,,,,,,,,,,,,
dlga_convince_accept:close_window.1|Me has... me has convencido, {playername}. Muy bien pues, tienes mi bendición para llevarle un tratado de paz a {s14}. No te garantizo que lo acepten, pero en el hipotético caso de que lo hagan, cumpliré mi parte.,,,,,,,,,,,,
dlga_lord_talk:lord_challenge_duel_for_lady|Quiero que retires tus acusaciones contra {s1}.,,,,,,,,,,,,,,,,
dlga_lord_challenge_duel_for_lady:lord_challenge_duel_for_lady_2|¿Qué acusaciones? Todo el mundo sabe que se acuesta con sus mozos de cuadra y con el primero que pesca cuando su marido no está. Me he limitado a repetir lo que dicen muchos.,,,,,,,,,,,,,,,,
dlga_lord_challenge_duel_for_lady_2:lord_challenge_duel|Te retractarás de estas mentiras, ¡o las demostrarás enfrentándote a mi espada!,,,,,,,,,,,,,,,
dlga_lord_challenge_duel_for_lady_2:lord_pretalk|Si tú lo dices...,,,,,,,,,,,,,,,,
dlga_lord_challenge_duel:close_window|{s15},,,,,,,,,,,,,,,,
dlga_lord_talk:lord_challenge_courtship_rival|¡Renuncia a cortejar a {s5}!,,,,,,,,,,,,,,,,
dlga_lord_challenge_courtship_rival:lord_challenge_courtship_rival_2|¿O qué? ¿Pretendes enfrentare a duelo por una mujer? Déjame que te recuerde algo – nuestro señor no ve con buenos ojos este tipo de desafíos impulsivos cuando todos debemos mostrarnos unidos contra el enemigo extranjero.,,,,,,,,,,,,,,,,
dlga_lord_challenge_courtship_rival_2:lord_challenge_duel|¿Tienes miedo de enfrentarte a mí?,,,,,,,,,,,,,,,,
dlga_lord_challenge_courtship_rival_2:lord_pretalk|Mis disculpas. He hablado sin pensar...,,,,,,,,,,,,,,,,
dlga_lord_talk:message_from_lover_success|Te traigo un mensaje de {s3},,,,,,,,,,,,,,,,
dlga_message_from_lover_success:lord_pretalk|¡Muchas gracias, {playername}! Me alegra tener noticias de mi señora. Por supuesto, comprenderás que esto debe ser un secreto, por el honor de mi dama.,,,,,,,,,,,,,
dlga_lord_talk:lord_message_delivered|Traigo un mensaje de {s9}.,,,,,,,,,,,,,,,,
dlga_lord_message_delivered:lord_pretalk|¿Cómo? Déjame verlo... Bueno, bueno, bueno. Te agradezco que me hayas traído esto, {playername}. Aquí tienes mi sello como prueba de que lo he recibido y saluda a {s9} de mi parte cuando vuelvas a verlo.,,,,,,,,,,,,,
dlga_lord_talk:lord_message_delivered_enemy|Traigo un mensaje de {s9}.,,,,,,,,,,,,,,,,
dlga_lord_message_delivered_enemy:close_window||¿Cómo? Déjame verlo... Bueno, bueno, bueno. Te agradezco que me hayas traído esto, {playername}. Aquí tienes mi sello como prueba de que lo he recibido y gracias.,,,,,,,,,,,,,
dlga_lord_talk:lord_deliver_message_prisoner|Traigo un mensaje de {s11}.,,,,,,,,,,,,,,,,
dlga_lord_deliver_message_prisoner:lord_deliver_message_prisoner_2|¿Es cierto? ¡Oh, muchas gracias, {playername}! Has traído esperanza y un rayo de luz a estos oscuros muros. Tal vez algún día pueda recompensarte.,,,,,,,,,,,,,,
dlga_lord_deliver_message_prisoner_2:lord_deliver_message_prisoner_2a|Era lo menos que podía hacer, {s65}.,,,,,,,,,,,,,,,
dlga_lord_deliver_message_prisoner_2a:close_window|No sabes lo agradecido que estoy, {playername}. Gracias de todo corazón.,,,,,,,,,,,,,,,
dlga_lord_deliver_message_prisoner_2:lord_deliver_message_prisoner_2b|No te preocupes, {s65}. Podrás hacerlo cuando seas libre de nuevo.,,,,,,,,,,,,,,,
dlga_lord_deliver_message_prisoner_2b:close_window|¡Ja, por supuesto, {playername}! Te lo agradezco desde el fondo del alma.,,,,,,,,,,,,,,
dlga_lord_talk:lord_rescue_by_replace_offer|No temas, he venido para rescatarte.,,,,,,,,,,,,,,,
dlga_lord_rescue_by_replace_offer:lord_rescue_by_replace_offer_2|¡Dios mío! ¿Lo dices en serio? ¿Cuál es tu plan?,,,,,,,,,,,,,,,,
dlga_lord_rescue_by_replace_offer_2:lord_rescue_by_replace_offer_3|Una treta muy simple, {s65}. Si nos cambiamos la ropa, ocuparé tu lugar aquí en la prisión mientras tú escapas vestido como si fuera yo. He sobornado a los guardias, con suficiente dinero como para comprar la mitad de la reserva de vino de la taberna más cercana. Con suerte, pronto estarán tan borrachos que no distinguirán ni a sus madres, mucho menos a uno de nosotros. Al menos no hasta que estés a salvo.,,,,,,,,,,,
dlga_lord_rescue_by_replace_offer_3:lord_rescue_by_replace_offer_4|Mmm..., podría funcionar... Pero ¿qué pasará contigo {reg59?señora:amigo}? Los guardias no estarán muy contentos con este truco. Tal vez acabes pasando algún tiempo en esta misma celda.,,,,,,,,,,,,,,,
dlga_lord_rescue_by_replace_offer_4:lord_rescue_by_replace_offer_5a|No te preocupes, {s65}. Ya me estoy acostumbrando a este lugar.,,,,,,,,,,,,,,,
dlga_lord_rescue_by_replace_offer_4:lord_rescue_by_replace_offer_5b|Estaré bien siempre que me espere una buena recompensa al final.,,,,,,,,,,,,,,,,
dlga_lord_rescue_by_replace_offer_5a:lord_rescue_by_replace_offer_6|Eres muy valiente, de verdad. No lo olvidaré.,,,,,,,,,,,,,,,
dlga_lord_rescue_by_replace_offer_5b:lord_rescue_by_replace_offer_6|¡Por supuesto, {reg59?señora:amigo}, por supuesto! Ven a verme cuando hayas recuperado tu libertad y podré pagarte la deuda.,,,,,,,,,,,,,,
dlga_lord_rescue_by_replace_offer_6:close_window|Rápido, {s65}, vamos a cambiarnos la ropa. Deberías haber salido de aquí hace mucho.,,,,,,,,,,,,,,
dlga_lord_talk:lord_ask_pardon_after_oath_renounced|{s66}, deseo renovar mi antiguo juramento a {s4}.,,,,,,,,,,,,,,,
dlga_lord_ask_pardon_after_oath_renounced:lord_pretalk|Es una cuestión demasiado importante para que yo la decida, {playername}. Deberías hablar con {s4}. Es algo que sólo él pude conceder o negar.,,,,,,,,,,,,,,,
dlga_lord_ask_pardon_after_oath_renounced:lord_ask_pardon_terms|{s11}.,,,,,,,,,,,,,,,,
dlga_lord_ask_pardon_terms:lord_pretalk|Como gustes, {s65}. Aceptaré tu decisión.,,,,,,,,,,,,,,,
dlga_lord_ask_pardon_terms:lord_pretalk.1|Una lástima, {s65}. Una lástima.,,,,,,,,,,,,,,,
dlga_lord_ask_pardon_terms:lord_pretalk.2|Muy bien. Ve y muere sin mí.,,,,,,,,,,,,,,,,
dlga_lord_ask_pardon_terms:lord_ask_pardon_after_renounce_peace|Sí, estoy listo.,,,,,,,,,,,,,,,
dlga_lord_ask_pardon_terms:lord_ask_pardon_terms_rejected|Ahora que lo pienso, no. No deseo estar de nuevo a tu servicio.,,,,,,,,,,,,,,,
dlga_lord_ask_pardon_terms:lord_ask_pardon_after_renounce_peace.1|Sí, accedo a esos términos.,,,,,,,,,,,,,,,
dlga_lord_ask_pardon_terms:lord_ask_pardon_terms_rejected.1|Es un precio demasiado alto, {s65}. Debo rehusar.,,,,,,,,,,,,,,,
dlga_lord_ask_pardon_after_renounce_peace:lord_pretalk|Excelente. Aunque te alejaste de nosotros, {playername}, nos alegra a todos que hayas vuelto al buen camino. Por la presente, restauro tu juramento de vasallaje. Levántate de nuevo como un honorable {reg59?guerrero:hombre} a mi servicio.,,,,,,,,,,,,,
dlga_lord_ask_pardon_terms_rejected:close_window|En ese caso, ¡fuera de mi vista, traidor! ¡Lárgate y no vuelvas!,,,,,,,,,,,,,,
dlga_lord_talk:lord_ask_pardon|Deseo firmar la paz con {s4}.,,,,,,,,,,,,,,,,
dlga_lord_ask_pardon:lord_pretalk|¿En serio, {playername}? En ese caso, ofrece tu renuncia. Y todos estaremos en paz.,,,,,,,,,,,,,,
dlga_lord_ask_pardon:lord_pretalk.1|{playername}, eres {reg59?una mujer:un hombre} sin señor, con tierras a tu nombre y con escasa legitimidad. Ningún rey de las Tierras del Norte aceptará firmar una paz duradera contigo.,,,,,,,,,,,,,,
dlga_lord_ask_pardon:lord_pretalk.2|¿Firmar la paz cuando te llevo ventaja? Creo que no.,,,,,,,,,,,,,,,,
dlga_lord_ask_pardon:lord_pretalk.3|No creo que ahora mismo me interese firmar la paz.,,,,,,,,,,,,,,,,
dlga_lord_ask_pardon:lord_truce_offer|Sí... estoy cansado de luchar contigo. Puedo ofrecerte una tregua. Si mantienes tu palabra y dejas tranquilas mis tierras y a sus gentes, volveremos a hablar...,,,,,,,,,,,,,,,
dlga_lord_truce_offer:close_window|Acepto. Dejemos de luchar el uno contra el otro, de momento al menos.,,,,,,,,,,,,,,,
dlga_lord_truce_offer:lord_pretalk|Ahora que lo pienso, dicho acuerdo no me conviene.,,,,,,,,,,,,,,,
dlga_lord_ask_pardon:lord_ask_pardon_2|Mmm. Podría usar mi considerable experiencia para lograrte el perdón, {playername}, pero hay quienes te ven como al enemigo y esos no quedarán satisfechos al menos que pagues un tributo. En resumidas cuentas, debes traer no menos de {reg16} peniques para hacer amigos en el {s4}.,,,,,,,,,,,,,
dlga_lord_ask_pardon:lord_pretalk.4|No estoy en posición de ofrecerte nada. Debes hablar con {s7}.,,,,,,,,,,,,,,,,
dlga_lord_ask_pardon:lord_ask_pardon_2.1|Sí, tengo mayores preocupaciones que tú o que tus seguidores. Sin embargo, has perjudicado a mis súbditos, y esos perjuicios exigen una compensación. Por la suma de {reg16} peniques, supongo que podría acceder a garantizarte el perdón. ¿Qué dices?,,,,,,,,,,,,
dlga_lord_ask_pardon:lord_pretalk.5|Lo siento. No estoy en posición de ofrecerte el perdón.,,,,,,,,,,,,,,,,
dlga_lord_ask_pardon_2:lord_ask_pardon_tribue_accept|Aquí tengo el dinero. {reg16} peniques.,,,,,,,,,,,,,,,,
